seq,species,y,x
AM712101,Myodes_glareolus,64.23333000000001,21.01667
AM712102,Myodes_glareolus,64.23333000000001,21.01667
AM712103,Myodes_glareolus,64.23333000000001,21.01667
AM712104,Myodes_glareolus,64.23333000000001,21.01667
AM712105,Myodes_glareolus,58.05,11.85
AM712106,Myodes_glareolus,58.05,11.85
AM712107,Myodes_glareolus,58.05,11.85
AM712108,Myodes_glareolus,58.05,11.85
AM712109,Myodes_glareolus,58.05,11.85
AM712110,Myodes_glareolus,58.05,11.85
AM712113,Myodes_glareolus,64.26666999999999,21.15
AM712114,Myodes_glareolus,64.26666999999999,21.15
AM712115,Myodes_glareolus,64.26666999999999,21.15
AM749048,Mustela_nivalis,37.15637,21.58532
AM749049,Mustela_nivalis,39.0,22.0
AM749050,Mustela_nivalis,38.02653,12.88183
AM749051,Mustela_nivalis,37.82371,13.56889
AM749052,Mustela_nivalis,38.13205,13.33561
AM749053,Mustela_nivalis,37.5,14.0
AM749054,Mustela_nivalis,37.5,14.0
AM749055,Mustela_nivalis,37.5,14.0
AM749056,Mustela_nivalis,37.5,14.0
AM905041,Hylomys_suillus,-7.49167,110.00443999999999
AM910934,Bunomys_chrysocomus,-1.1891,120.1346
AM931061,Rhinopoma_microphyllum,28.65195,77.23149000000001
AM931062,Rhinopoma_microphyllum,32.574690000000004,-8.3762
AM931063,Rhinopoma_microphyllum,33.15715,35.606190000000005
AM932882,Mustela_nivalis,52.2749,20.417920000000002
AM932883,Mustela_nivalis,49.72722,6.39389
AM932884,Mustela_nivalis,49.72722,6.39389
AM932885,Mustela_nivalis,49.70045,6.5765199999999995
AM991024,Microtus_arvalis,43.29985,-1.17508
AM991025,Microtus_arvalis,43.38377,-1.3049899999999999
AM991026,Microtus_arvalis,43.49277,1.51531
AM991027,Microtus_arvalis,43.49277,1.51531
AM991028,Microtus_arvalis,48.17225,6.02515
AM991029,Microtus_arvalis,48.17225,6.02515
AM991030,Microtus_arvalis,48.17225,6.02515
AM991031,Microtus_arvalis,42.81981,2.02041
AM991032,Microtus_arvalis,45.221000000000004,7.712000000000001
AM991033,Microtus_arvalis,45.221000000000004,7.712000000000001
AM991034,Microtus_arvalis,44.97565,6.50671
AM991035,Microtus_arvalis,44.97565,6.50671
AM991036,Microtus_arvalis,42.81981,2.02041
AM991037,Microtus_arvalis,45.034444,6.405
AM991038,Microtus_arvalis,45.034444,6.405
AM991039,Microtus_arvalis,48.20085,5.94843
AM991040,Microtus_arvalis,48.20085,5.94843
AM991041,Microtus_arvalis,48.20085,5.94843
AM991042,Microtus_arvalis,45.221000000000004,7.712000000000001
AM991043,Microtus_arvalis,45.221000000000004,7.712000000000001
AM991044,Microtus_arvalis,42.81981,2.02041
AM991045,Microtus_arvalis,42.8357,0.11492999999999999
AM991046,Microtus_arvalis,42.8357,0.11492999999999999
AM991047,Microtus_arvalis,42.8357,0.11492999999999999
AM991048,Microtus_arvalis,44.86902,0.37540999999999997
AM991049,Microtus_arvalis,44.86902,0.37540999999999997
AM991050,Microtus_arvalis,46.0,2.0
AM991051,Microtus_arvalis,46.0,2.0
AM991052,Microtus_arvalis,46.932359999999996,6.16655
AM991053,Microtus_arvalis,46.932359999999996,6.16655
AM991054,Microtus_arvalis,45.800779999999996,3.25008
AM991055,Microtus_arvalis,45.800779999999996,3.25008
AM991056,Microtus_arvalis,47.50162,0.78872
AM991057,Microtus_arvalis,47.50162,0.78872
AM991058,Microtus_arvalis,47.50162,0.78872
AM991059,Microtus_arvalis,48.34683,2.16594
AM991060,Microtus_arvalis,48.34683,2.16594
AM991061,Microtus_arvalis,47.99606,3.4800800000000005
AM991062,Microtus_arvalis,47.99606,3.4800800000000005
AM991063,Microtus_arvalis,47.99606,3.4800800000000005
AM991064,Microtus_arvalis,46.0,2.0
AM991065,Microtus_arvalis,46.0,2.0
AM991066,Microtus_arvalis,46.0,2.0
AM991067,Microtus_arvalis,46.0,2.0
AM991068,Microtus_arvalis,47.48203,-2.34227
AM991069,Microtus_arvalis,47.48203,-2.34227
AM991070,Microtus_arvalis,46.43598,0.1262
AM991071,Microtus_arvalis,46.43598,0.1262
AM991072,Microtus_arvalis,46.35378,-1.25089
AM991073,Microtus_arvalis,46.35378,-1.25089
AM991074,Microtus_arvalis,49.15048,0.9102
AM991075,Microtus_arvalis,49.02414,1.1508200000000002
AM991076,Microtus_arvalis,43.842220000000005,3.2688900000000003
AM991077,Microtus_arvalis,46.174690000000005,4.27327
AM991078,Microtus_arvalis,47.284859999999995,6.08127
AM991079,Microtus_arvalis,47.284859999999995,6.08127
AM991080,Microtus_arvalis,47.284859999999995,6.08127
AM991081,Microtus_arvalis,48.64006,7.606319999999999
AM991082,Microtus_arvalis,48.64006,7.606319999999999
AM991083,Microtus_arvalis,48.72568,7.37878
AM991084,Microtus_arvalis,48.72568,7.37878
AM991085,Microtus_arvalis,48.72568,7.37878
AM991086,Microtus_arvalis,48.72568,7.37878
AM991087,Microtus_arvalis,43.842220000000005,3.2688900000000003
AM991088,Microtus_arvalis,44.900259999999996,5.09446
AM991089,Microtus_arvalis,44.900259999999996,5.09446
AM991090,Microtus_arvalis,44.900259999999996,5.09446
AM991091,Microtus_arvalis,47.1383,4.9511
AM991092,Microtus_arvalis,47.1383,4.9511
AM991093,Microtus_arvalis,49.63762,-1.84648
AM991094,Microtus_arvalis,49.63762,-1.84648
AM991095,Microtus_arvalis,45.9052,6.42376
AM991096,Microtus_arvalis,45.9052,6.42376
AM991097,Microtus_arvalis,50.95194,1.85635
AM991098,Microtus_arvalis,50.95194,1.85635
AY014916,Sorex_camtschatica,56.0,160.0
AY014917,Sorex_camtschatica,59.5638,150.80347
AY014918,Sorex_camtschatica,59.5638,150.80347
AY014919,Sorex_camtschatica,59.5638,150.80347
AY014920,Sorex_camtschatica,59.5638,150.80347
AY014922,Sorex_jacksoni,63.50278,-170.44693999999998
AY014923,Sorex_jacksoni,63.50278,-170.44693999999998
AY014924,Sorex_jacksoni,63.50278,-170.44693999999998
AY014925,Sorex_jacksoni,63.50278,-170.44693999999998
AY014926,Sorex_jacksoni,63.50278,-170.44693999999998
AY014927,Sorex_ugyunak,71.29058,-156.78871999999998
AY014930,Sorex_ugyunak,68.45933000000001,-149.42721
AY014936,Sorex_preblei,43.06402,-118.96786999999999
AY014937,Sorex_preblei,43.06402,-118.96786999999999
AY014938,Sorex_haydeni,46.892340000000004,-96.49065
AY014939,Sorex_haydeni,43.67474,-98.146
AY014940,Sorex_haydeni,43.67474,-98.146
AY014941,Sorex_cinereus,46.892340000000004,-96.49065
AY014942,Sorex_cinereus,68.04611,-149.60861
AY014943,Sorex_cinereus,60.10426,-149.4435
AY014944,Sorex_cinereus,64.83778000000001,-147.71639
AY014945,Sorex_cinereus,60.10426,-149.4435
AY014946,Sorex_cinereus,57.166669999999996,-157.5
AY014947,Sorex_cinereus,55.740280000000006,-132.01443999999998
AY014948,Sorex_cinereus,45.22737,-109.02832
AY014949,Sorex_cinereus,55.96634,-131.07846
AY014950,Sorex_cinereus,59.23595,-135.44533
AY014951,Sorex_cinereus,66.40621999999999,-151.88795
AY014952,Sorex_cinereus,40.31073,-79.46696
AY014953,Sorex_longirostris,36.68036,-78.36273
AY014954,Sorex_longirostris,35.64263,-87.85897
AY014955,Sorex_tenellus,37.938990000000004,-118.88671000000001
AY014956,Sorex_trowbridgii,47.12417,-120.67971999999999
AY026509,Budorcas_taxicolor,25.0,101.5
AY026510,Budorcas_taxicolor,31.02668,107.52973
AY026511,Budorcas_taxicolor,30.5,102.66667
AY033086,Episoriculus_fumidus,23.91566,120.66386999999999
AY070227,Capreolus_pygargus,52.5,83.0
AY070231,Andalgalomys_olrogi,-27.92237,-65.86779
AY077452,Mastomys_coucha,-25.74486,28.187829999999998
AY083328,Thrichomys_pachyurus,-15.596110000000001,-56.096669999999996
AY083329,Thrichomys_pachyurus,-15.596110000000001,-56.096669999999996
AY083340,Thrichomys_pachyurus,-15.596110000000001,-56.096669999999996
AY083343,Thrichomys_inermis,-11.18143,-40.51372
AY099266,Aepyprymnus_rufescens,-16.568839999999998,142.4846
AY099273,Lagorchestes_hirsutus,-25.116670000000003,113.13333
AY099274,Lagorchestes_hirsutus,-24.84818,113.1389
AY121187,Martes_americana,47.00025,-109.75102
AY121188,Martes_americana,53.99983,-125.0032
AY121189,Martes_americana,53.99983,-125.0032
AY121190,Martes_americana,53.99983,-125.0032
AY121191,Martes_americana,53.99983,-125.0032
AY121192,Martes_americana,53.99983,-125.0032
AY121193,Martes_americana,53.99983,-125.0032
AY121194,Martes_americana,53.99983,-125.0032
AY121195,Martes_americana,53.99983,-125.0032
AY121196,Martes_americana,53.99983,-125.0032
AY121197,Martes_americana,53.99983,-125.0032
AY121198,Martes_americana,64.00028,-150.00028
AY121199,Martes_americana,64.00028,-150.00028
AY121200,Martes_americana,64.00028,-150.00028
AY121201,Martes_americana,64.00028,-150.00028
AY121202,Martes_americana,64.00028,-150.00028
AY121203,Martes_americana,64.00028,-150.00028
AY121204,Martes_americana,64.00028,-150.00028
AY121205,Martes_americana,64.00028,-150.00028
AY121206,Martes_americana,64.00028,-150.00028
AY121207,Martes_americana,64.00028,-150.00028
AY121208,Martes_americana,64.00028,-150.00028
AY121209,Martes_americana,64.00028,-150.00028
AY121210,Martes_americana,64.00028,-150.00028
AY121211,Martes_americana,64.00028,-150.00028
AY121212,Martes_americana,64.00028,-150.00028
AY121213,Martes_americana,64.00028,-150.00028
AY121214,Martes_americana,64.00028,-150.00028
AY121215,Martes_americana,64.00028,-150.00028
AY121216,Martes_americana,64.00028,-150.00028
AY121217,Martes_americana,64.00028,-150.00028
AY121218,Martes_americana,64.00028,-150.00028
AY121219,Martes_americana,64.00028,-150.00028
AY121220,Martes_americana,64.00028,-150.00028
AY121221,Martes_americana,64.00028,-150.00028
AY121222,Martes_americana,64.00028,-150.00028
AY121223,Martes_americana,64.00028,-150.00028
AY121224,Martes_americana,64.00028,-150.00028
AY121225,Martes_americana,64.00028,-150.00028
AY121226,Martes_americana,64.00028,-150.00028
AY121227,Martes_americana,64.00028,-150.00028
AY121228,Martes_americana,64.00028,-150.00028
AY121229,Martes_americana,64.00028,-150.00028
AY121230,Martes_americana,64.00028,-150.00028
AY121231,Martes_americana,64.00028,-150.00028
AY121232,Martes_americana,64.00028,-150.00028
AY121233,Martes_americana,64.00028,-150.00028
AY121234,Martes_americana,64.00028,-150.00028
AY121235,Martes_americana,64.00028,-150.00028
AY121236,Martes_americana,64.00028,-150.00028
AY121237,Martes_americana,64.00028,-150.00028
AY121238,Martes_americana,64.00028,-150.00028
AY121239,Martes_americana,57.87361,-135.77639
AY121240,Martes_americana,57.87361,-135.77639
AY121241,Martes_americana,57.87361,-135.77639
AY121242,Martes_americana,57.87361,-135.77639
AY121243,Martes_americana,57.87361,-135.77639
AY121244,Martes_americana,57.87361,-135.77639
AY121245,Martes_americana,57.87361,-135.77639
AY121246,Martes_americana,57.87361,-135.77639
AY121247,Martes_americana,57.87361,-135.77639
AY121248,Martes_americana,57.87361,-135.77639
AY121249,Martes_americana,57.87361,-135.77639
AY121250,Martes_americana,57.87361,-135.77639
AY121251,Martes_americana,57.87361,-135.77639
AY121252,Martes_americana,57.87361,-135.77639
AY121253,Martes_americana,57.87361,-135.77639
AY121254,Martes_americana,56.95139,-134.94778
AY121255,Martes_americana,56.95139,-134.94778
AY121256,Martes_americana,56.95139,-134.94778
AY121257,Martes_americana,56.95139,-134.94778
AY121258,Martes_americana,56.95139,-134.94778
AY121259,Martes_americana,56.95139,-134.94778
AY121260,Martes_americana,56.95139,-134.94778
AY121261,Martes_americana,56.95139,-134.94778
AY121262,Martes_americana,56.95139,-134.94778
AY121263,Martes_americana,56.95139,-134.94778
AY121264,Martes_americana,57.170559999999995,-135.67472
AY121265,Martes_americana,57.170559999999995,-135.67472
AY121266,Martes_americana,57.170559999999995,-135.67472
AY121267,Martes_americana,57.170559999999995,-135.67472
AY121268,Martes_americana,57.170559999999995,-135.67472
AY121269,Martes_americana,57.27111,-135.62528
AY121270,Martes_americana,57.27111,-135.62528
AY121271,Martes_americana,56.79278000000001,-133.49694
AY121272,Martes_americana,56.79278000000001,-133.49694
AY121273,Martes_americana,56.598330000000004,-132.80917
AY121274,Martes_americana,56.598330000000004,-132.80917
AY121275,Martes_americana,56.598330000000004,-132.80917
AY121276,Martes_americana,56.598330000000004,-132.80917
AY121277,Martes_americana,56.598330000000004,-132.80917
AY121278,Martes_americana,56.55611,-133.00611
AY121279,Martes_americana,55.63417,-131.2975
AY121280,Martes_americana,55.63417,-131.2975
AY121281,Martes_americana,55.63417,-131.2975
AY121282,Martes_americana,55.63417,-131.2975
AY121283,Martes_americana,55.63417,-131.2975
AY121284,Martes_americana,55.63194,-132.9075
AY121285,Martes_americana,55.63194,-132.9075
AY121286,Martes_americana,55.63194,-132.9075
AY121287,Martes_americana,55.63194,-132.9075
AY121288,Martes_americana,55.63194,-132.9075
AY121289,Martes_americana,55.63194,-132.9075
AY121290,Martes_americana,55.63194,-132.9075
AY121291,Martes_americana,55.63194,-132.9075
AY121292,Martes_americana,55.63194,-132.9075
AY121293,Martes_americana,55.63194,-132.9075
AY121294,Martes_americana,56.041940000000004,-133.53861
AY121295,Martes_americana,56.041940000000004,-133.53861
AY121296,Martes_americana,56.041940000000004,-133.53861
AY121297,Martes_americana,56.041940000000004,-133.53861
AY121298,Martes_americana,56.041940000000004,-133.53861
AY121299,Martes_americana,56.54056,-134.05111000000002
AY121300,Martes_americana,56.54056,-134.05111000000002
AY121301,Martes_americana,56.54056,-134.05111000000002
AY121302,Martes_americana,56.54056,-134.05111000000002
AY121303,Martes_americana,56.54056,-134.05111000000002
AY121304,Martes_americana,56.54056,-134.05111000000002
AY121305,Martes_americana,56.54056,-134.05111000000002
AY121306,Martes_americana,56.54056,-134.05111000000002
AY121307,Martes_americana,56.54056,-134.05111000000002
AY121308,Martes_americana,56.54056,-134.05111000000002
AY121309,Martes_americana,56.54056,-134.05111000000002
AY121310,Martes_americana,56.54056,-134.05111000000002
AY121311,Martes_americana,56.54056,-134.05111000000002
AY121312,Martes_americana,56.54056,-134.05111000000002
AY121313,Martes_americana,56.54056,-134.05111000000002
AY121314,Martes_americana,56.54056,-134.05111000000002
AY121315,Martes_americana,56.54056,-134.05111000000002
AY121316,Martes_americana,56.54056,-134.05111000000002
AY121317,Martes_americana,56.54056,-134.05111000000002
AY121318,Martes_americana,56.54056,-134.05111000000002
AY121319,Martes_americana,56.54056,-134.05111000000002
AY121320,Martes_americana,57.666669999999996,-134.33333000000002
AY121321,Martes_americana,57.666669999999996,-134.33333000000002
AY121322,Martes_americana,57.666669999999996,-134.33333000000002
AY121323,Martes_americana,57.666669999999996,-134.33333000000002
AY121324,Martes_americana,57.666669999999996,-134.33333000000002
AY121325,Martes_americana,57.666669999999996,-134.33333000000002
AY121326,Martes_americana,57.666669999999996,-134.33333000000002
AY121327,Martes_americana,57.666669999999996,-134.33333000000002
AY121328,Martes_americana,57.666669999999996,-134.33333000000002
AY121329,Martes_americana,57.666669999999996,-134.33333000000002
AY121330,Martes_americana,57.666669999999996,-134.33333000000002
AY121331,Martes_americana,57.666669999999996,-134.33333000000002
AY121332,Martes_americana,57.666669999999996,-134.33333000000002
AY121333,Martes_americana,57.666669999999996,-134.33333000000002
AY121334,Martes_americana,57.666669999999996,-134.33333000000002
AY121335,Martes_americana,57.666669999999996,-134.33333000000002
AY121336,Martes_americana,57.666669999999996,-134.33333000000002
AY121337,Martes_americana,57.666669999999996,-134.33333000000002
AY121338,Martes_americana,57.666669999999996,-134.33333000000002
AY121339,Martes_americana,57.666669999999996,-134.33333000000002
AY121340,Martes_americana,53.503980000000006,-132.30903999999998
AY121341,Martes_americana,53.503980000000006,-132.30903999999998
AY121342,Martes_americana,53.503980000000006,-132.30903999999998
AY121343,Martes_americana,53.503980000000006,-132.30903999999998
AY121344,Martes_americana,49.75152,-126.48958
AY121345,Martes_americana,44.00013,-120.50138999999999
AY121346,Martes_americana,44.00013,-120.50138999999999
AY121347,Martes_americana,44.00013,-120.50138999999999
AY121348,Martes_americana,44.00013,-120.50138999999999
AY121349,Martes_americana,43.000240000000005,-107.5009
AY121350,Martes_americana,43.000240000000005,-107.5009
AY121351,Martes_americana,43.000240000000005,-107.5009
AY121352,Martes_americana,43.000240000000005,-107.5009
AY141039,Rhinolophus_pusillus,26.5,127.93333
AY141041,Rhinolophus_pusillus,35.49191,140.21655
AY144338,Artibeus_lituratus,19.745420000000003,-99.64686999999999
AY144339,Artibeus_lituratus,19.18095,-96.1429
AY144340,Artibeus_jamaicensis,19.18095,-96.1429
AY144341,Artibeus_hirsutus,19.745420000000003,-99.64686999999999
AY144343,Artibeus_jamaicensis,20.84464,-88.65080999999999
AY144345,Artibeus_jamaicensis,19.24997,-103.72714
AY144346,Artibeus_jamaicensis,19.745420000000003,-99.64686999999999
AY144347,Artibeus_jamaicensis,17.06542,-96.72365
AY151091,Macaca_nemestrina,0.0833,99.81667
AY151092,Macaca_nemestrina,0.0833,99.81667
AY151093,Macaca_nemestrina,0.0833,99.81667
AY151094,Macaca_nemestrina,0.0833,99.81667
AY151095,Macaca_nemestrina,0.0833,99.81667
AY151096,Macaca_nemestrina,0.0833,99.81667
AY151097,Macaca_nemestrina,2.9677,99.1865
AY151098,Macaca_nemestrina,-1.58333,100.85
AY151099,Macaca_nemestrina,-0.57586,100.27225
AY151100,Macaca_nemestrina,0.0,102.0
AY151101,Macaca_nemestrina,0.0,102.0
AY151107,Macaca_siberu,-1.36535,98.92241999999999
AY151108,Macaca_siberu,-1.36535,98.92241999999999
AY151109,Macaca_siberu,-1.36535,98.92241999999999
AY151110,Macaca_siberu,-1.36535,98.92241999999999
AY151111,Macaca_siberu,-1.36535,98.92241999999999
AY151112,Macaca_siberu,-1.36535,98.92241999999999
AY151113,Macaca_siberu,-1.36535,98.92241999999999
AY151114,Macaca_pagensis,-2.9548,100.2172
AY151115,Macaca_pagensis,-2.9548,100.2172
AY151116,Macaca_pagensis,-2.9548,100.2172
AY151122,Macaca_pagensis,-2.02833,99.58944
AY151123,Macaca_pagensis,-2.1887,99.7115
AY151125,Macaca_pagensis,-2.1887,99.7115
AY151127,Macaca_pagensis,-2.1481,99.6756
AY151129,Macaca_pagensis,-2.80416,100.02934
AY152409,Perognathus_longimembris,33.641690000000004,-115.8675
AY152410,Perognathus_longimembris,33.43142,-116.22778999999998
AY152411,Perognathus_longimembris,32.71533,-117.15726000000001
AY152412,Perognathus_longimembris,34.108340000000005,-117.28976999999999
AY152413,Perognathus_longimembris,33.09754,-116.46335
AY152414,Perognathus_longimembris,35.38324,-115.89296000000002
AY152415,Perognathus_longimembris,34.86414,-118.16341000000001
AY152416,Perognathus_longimembris,33.46697,-117.69811000000001
AY152417,Perognathus_longimembris,32.71533,-117.15726000000001
AY157042,Mesophylla_macconnelli,4.0,-53.0
AY158344,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158345,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158346,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158347,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158348,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158349,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158350,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158351,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158352,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158353,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158354,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158355,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158356,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158357,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158358,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158359,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158360,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158361,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158362,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158363,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158364,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158365,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158366,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158367,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158368,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158369,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158370,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158371,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158372,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158373,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158374,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158375,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158376,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158377,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158378,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158379,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158380,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158381,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158382,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158383,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158384,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158385,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158386,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158387,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158388,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158389,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158390,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158391,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158392,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158393,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158394,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158395,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158396,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158397,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158398,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158399,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158400,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158401,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158402,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158403,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158404,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158405,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158406,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158407,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158408,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158409,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158410,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158411,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158412,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158413,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158414,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158415,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158416,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158417,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158418,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158419,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158420,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158421,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158422,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158423,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158424,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158425,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158426,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158427,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158428,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158429,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158430,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158431,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158432,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158433,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158434,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158435,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158436,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158437,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158438,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158439,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158440,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158441,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158442,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158443,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158444,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158445,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158446,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158447,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158448,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158449,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158450,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158451,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158452,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158453,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158454,Apodemus_flavicollis,51.273590000000006,30.222490000000004
AY158455,Apodemus_sylvaticus,51.273590000000006,30.222490000000004
AY158456,Apodemus_sylvaticus,51.273590000000006,30.222490000000004
AY158457,Apodemus_sylvaticus,51.273590000000006,30.222490000000004
AY158458,Apodemus_sylvaticus,51.273590000000006,30.222490000000004
AY158459,Apodemus_sylvaticus,51.273590000000006,30.222490000000004
AY158460,Apodemus_sylvaticus,51.273590000000006,30.222490000000004
AY158461,Apodemus_sylvaticus,51.273590000000006,30.222490000000004
AY158462,Apodemus_sylvaticus,51.273590000000006,30.222490000000004
AY167071,Microcebus_murinus,-18.48333,44.46667
AY179492,Apodemus_sylvaticus,49.009370000000004,8.40444
AY179493,Apodemus_sylvaticus,46.51127,6.49854
AY179494,Apodemus_alpicola,46.33207,7.28315
AY179495,Apodemus_alpicola,47.12235,10.1282
AY179496,Apodemus_alpicola,47.43058,16.24869
AY179497,Apodemus_alpicola,45.260278,6.900833
AY179498,Apodemus_flavicollis,54.22197,-4.69464
AY179499,Apodemus_flavicollis,54.22197,-4.69464
AY179500,Apodemus_flavicollis,46.58518,6.50974
AY179501,Apodemus_flavicollis,46.56825,6.51091
AY179502,Apodemus_flavicollis,45.86891,7.17077
AY180337,Apodemus_sylvaticus,49.01892,10.0296
AY180338,Apodemus_sylvaticus,54.22197,-4.69464
AY180340,Apodemus_sylvaticus,46.51127,6.49854
AY180341,Apodemus_sylvaticus,46.51127,6.49854
AY180342,Apodemus_sylvaticus,46.51127,6.49854
AY180343,Apodemus_sylvaticus,46.51127,6.49854
AY180344,Apodemus_sylvaticus,46.51127,6.49854
